year,month,province_ifls1,district_ifls1,province,district,district_name,precip_cm,lat,lon
1971,9,74.0,3.0,74.0,3.0,kendari,36.57,-3.75,122.25
1971,9,,,13.0,1.0,kepulauan mentawai,,-1.75,99.75
1971,9,14.0,3.0,14.0,10.0,kepulauan riau,23.36,0.75,104.75
1971,9,15.0,1.0,15.0,1.0,kerinci,28.09,-2.25,101.25
1971,9,61.0,4.0,61.0,6.0,ketapang,27.65,-1.25,110.75
1971,9,33.0,10.0,33.0,10.0,klaten,0.87,-7.75,110.75
1971,9,51.0,5.0,51.0,5.0,klungkung,,-8.25,115.75
1971,9,74.0,4.0,74.0,4.0,kolaka,35.5,-3.75,121.75
1971,9,63.0,2.0,63.0,2.0,kota baru,31.210001,-2.75,116.25
1971,9,12.0,73.0,12.0,73.0,kota pematang siantar,20.14,2.75,99.25
1971,9,62.0,1.0,62.0,1.0,kotawaringin barat,17.539999,-2.25,111.75
1971,9,62.0,2.0,62.0,2.0,kotawaringin timur,10.82,-2.75,112.75
1971,9,,,14.0,1.0,kuantan sengingi,20.78,-0.25,101.75
1971,9,33.0,19.0,33.0,19.0,kudus,3.78,-6.75,111.25
1971,9,34.0,1.0,34.0,1.0,kulon progo,1.6,-7.75,110.25
1971,9,32.0,10.0,32.0,10.0,kuningan,,-6.75,108.75
1971,9,53.0,3.0,53.0,3.0,kupang,0.65,-9.75,123.75
1971,9,64.0,2.0,64.0,3.0,kutai,10.57,0.25,116.75
1971,9,,,64.0,2.0,kutai barat,23.01,-0.25,115.75
1971,9,,,64.0,4.0,kutai timur,14.6,1.25,116.75
1971,9,12.0,5.0,12.0,7.0,labuhan batu,24.689999,2.25,99.75
1971,9,16.0,4.0,16.0,4.0,lahat,16.52,-3.75,103.25
1971,9,35.0,24.0,35.0,24.0,lamongan,,-6.75,112.25
1971,9,18.0,4.0,18.0,1.0,lampung barat,16.74,-5.25,104.25
1971,9,18.0,1.0,18.0,3.0,lampung selatan,4.5299997,-5.25,105.25
1971,9,18.0,2.0,18.0,5.0,lampung tengah,3.0700002,-4.75,105.25
1971,9,,,18.0,4.0,lampung timur,1.13,-4.75,105.75
1971,9,18.0,3.0,18.0,6.0,lampung utara,4.35,-4.25,104.75
1971,9,12.0,11.0,12.0,13.0,langkat,27.420002,3.75,98.25
1971,9,54.0,5.0,54.0,,lautem,,-8.25,126.75
1971,9,32.0,2.0,32.0,2.0,lebak,11.92,-6.75,106.25
1971,9,54.0,10.0,54.0,,likuisa,,5.75,139.75
1971,9,13.0,7.0,13.0,8.0,lima puluh koto,31.61,0.25,100.25
1971,9,52.0,1.0,52.0,1.0,lombok barat,,-8.25,116.25
1971,9,52.0,2.0,52.0,2.0,lombok tengah,7.8300004,-8.75,116.25
1971,9,52.0,3.0,52.0,3.0,lombok timur,,-8.25,116.75
1971,9,35.0,8.0,35.0,8.0,lumajang,6.16,-8.25,113.25
1971,9,73.0,17.0,73.0,17.0,luwu,22.02,-2.25,120.75
1971,9,,,73.0,22.0,luwu utara,36.010002,-2.75,120.25
1971,9,72.0,1.0,72.0,2.0,luwuk/banggai,8.25,-0.75,123.25
1971,9,35.0,19.0,35.0,19.0,madiun,3.61,-7.75,111.75
1971,9,35.0,77.0,35.0,77.0,madiun,3.61,-7.75,111.75
1971,9,33.0,8.0,33.0,8.0,magelang,4.91,-7.25,110.25
1971,9,33.0,71.0,33.0,71.0,magelang,4.91,-7.25,110.25
1971,9,35.0,20.0,35.0,20.0,magetan,3.61,-7.75,111.75
1971,9,32.0,12.0,32.0,12.0,majalengka,0.1,-6.75,108.25
1971,9,73.0,20.0,73.0,20.0,majene,,-3.75,118.75
1971,9,35.0,7.0,35.0,7.0,malang,22.95,-8.25,112.75
1971,9,35.0,73.0,35.0,73.0,malang,22.95,-8.25,112.75
1971,9,,,64.0,6.0,malinau,18.47,3.75,116.75
1971,9,81.0,2.0,81.0,3.0,maluku tengah,31.6,-3.25,128.75
1971,9,81.0,1.0,81.0,2.0,maluku tenggara,,-7.25,131.75
1971,9,81.0,3.0,82.0,,maluku utara,,1.75,128.25
1971,9,73.0,21.0,73.0,21.0,mamuju,24.86,-1.75,119.75
1971,9,71.0,72.0,71.0,,manado,26.810001,1.25,124.75
1971,9,54.0,7.0,54.0,,manatuto,1.68,-8.75,126.25
1971,9,,,12.0,2.0,mandailing natal,35.95,0.75,99.25
1971,9,53.0,12.0,53.0,,manggarai,,-8.25,120.25
1971,9,82.0,7.0,91.0,2.0,manokwari,,-1.25,134.25
1971,9,54.0,3.0,54.0,,manufahi,,5.75,139.75
1971,9,73.0,8.0,73.0,8.0,maros,12.25,-4.75,119.75
1971,9,,,52.0,71.0,mataram,36.010002,-2.75,120.25
1971,9,12.0,75.0,12.0,75.0,medan,19.35,3.75,98.75
1971,9,,,15.0,2.0,merangin,18.369999,-1.25,102.25
1971,9,82.0,1.0,93.0,1.0,merauke,20.43,-6.75,139.25
1971,9,,,18.0,72.0,metro,4.5299997,-5.25,105.25
1971,9,71.0,3.0,71.0,4.0,minahasa,26.810001,1.25,124.75
1971,9,35.0,16.0,35.0,16.0,mojokerto,0.0,-7.25,112.75
1971,9,35.0,76.0,35.0,76.0,mojokerto,0.0,-7.25,112.75
1971,9,,,72.0,3.0,morowali,28.87,-1.75,121.75
1971,9,16.0,3.0,16.0,3.0,muara enim,15.7699995,-3.75,103.75
1971,9,,,15.0,5.0,muaro jambi,17.57,-1.25,103.75
1971,9,74.0,2.0,74.0,2.0,muna,,-4.75,122.75
1971,9,16.0,6.0,16.0,6.0,musi banyu asin,14.85,-2.25,104.25
1971,9,16.0,5.0,16.0,5.0,musi rawas,20.55,-2.75,102.75
1971,9,,,92.0,2.0,nabire,,-3.25,135.25
1971,9,53.0,11.0,53.0,12.0,ngada,,-8.25,121.25
1971,9,35.0,18.0,35.0,18.0,nganjuk,2.91,-7.75,112.25
1971,9,35.0,21.0,35.0,21.0,ngawi,2.6,-7.25,111.75
1971,9,12.0,1.0,12.0,1.0,nias,,1.25,97.75
1971,9,16.0,2.0,16.0,2.0,ogan komering ilir,10.15,-3.25,105.25
1971,9,16.0,1.0,16.0,1.0,ogan komering ulu,9.66,-4.25,104.25
1971,9,35.0,1.0,35.0,1.0,pacitan,9.35,-8.25,111.25
1971,9,13.0,71.0,13.0,71.0,padang,30.62,-0.75,100.25
1971,9,13.0,74.0,13.0,74.0,padang panjang,27.59,-0.25,100.25
1971,9,13.0,5.0,13.0,6.0,padang pariaman,30.62,-0.75,100.25
1971,9,62.0,71.0,62.0,71.0,palangka raya,16.2,-2.25,113.75
1971,9,16.0,71.0,16.0,71.0,palembang,12.71,-2.75,104.75
1971,9,,,72.0,71.0,palu,11.39,-0.75,119.75
1971,9,35.0,28.0,35.0,28.0,pamekasan,,-6.75,113.75
1971,9,32.0,1.0,32.0,1.0,pandeglang,3.53,-6.75,105.75
1971,9,73.0,9.0,73.0,9.0,pangkajene kepulauan,12.25,-4.75,119.75
1971,9,16.0,72.0,16.0,72.0,pangkal pinang,,-2.25,106.25
1971,9,82.0,4.0,,,paniai,33.6,-3.25,136.75
1971,9,73.0,72.0,73.0,72.0,pare-pare,17.25,-4.25,119.75
1971,9,13.0,8.0,13.0,9.0,pasaman,34.09,0.25,99.75
1971,9,64.0,1.0,64.0,1.0,pasir,12.67,-1.75,116.25
1971,9,35.0,14.0,35.0,14.0,pasuruan,3.5099998,-7.75,112.75
1971,9,35.0,75.0,35.0,75.0,pasuruan,3.5099998,-7.75,112.75
1971,9,33.0,18.0,33.0,18.0,pati,3.78,-6.75,111.25
1971,9,13.0,76.0,13.0,76.0,payakumbuh,21.72,-0.25,100.75
1971,9,33.0,26.0,33.0,26.0,pekalongan,,-6.75,109.75
1971,9,33.0,75.0,33.0,75.0,pekalongan,,-6.75,109.75
1971,9,14.0,71.0,14.0,71.0,pekan baru,29.279999,0.75,101.25
1971,9,,,14.0,4.0,pelalawan,19.119999,0.25,102.25
1971,9,33.0,27.0,33.0,27.0,pemalang,,-6.75,109.25
1971,9,,,12.0,73.0,pematang siantar,20.14,2.75,99.25
1971,9,13.0,1.0,13.0,2.0,pesisir selatan,28.41,-1.25,100.75
1971,9,11.0,7.0,11.0,9.0,pidie,15.5,5.25,95.75
1971,9,73.0,15.0,73.0,15.0,pinrang,24.98,-3.75,119.75
1971,9,73.0,19.0,73.0,19.0,polewali mamasa,32.53,-3.25,119.25
1971,9,35.0,2.0,35.0,2.0,ponorogo,3.61,-7.75,111.75
1971,9,61.0,2.0,61.0,4.0,pontianak,42.46,0.25,109.25
1971,9,61.0,71.0,61.0,71.0,pontianak,42.46,0.25,109.25
1971,9,72.0,2.0,72.0,4.0,poso,24.039999,-1.25,121.25
1971,9,35.0,13.0,35.0,13.0,probolinggo,0.01,-7.75,113.25
1971,9,35.0,74.0,35.0,74.0,probolinggo,0.01,-7.75,113.25
1971,9,33.0,3.0,33.0,3.0,purbalingga,7.06,-7.25,109.75
1971,9,32.0,16.0,32.0,16.0,purwakarta,6.8,-6.75,107.25
1971,9,33.0,6.0,33.0,6.0,purworejo,1.6,-7.75,110.25
1971,9,,,17.0,2.0,rejang lebong,18.16,-3.25,102.75
1971,9,33.0,17.0,33.0,17.0,rembang,,-6.75,111.75
1971,9,,,14.0,9.0,rokan hilir,,1.75,124.75
1971,9,,,14.0,7.0,rokan hulu,26.11,0.75,100.25
1971,9,11.0,72.0,11.0,72.0,sabang,,5.75,95.25
1971,9,33.0,73.0,33.0,73.0,salatiga,7.84,-7.25,110.75
1971,9,64.0,72.0,64.0,72.0,samarinda,13.9800005,-0.25,117.25
1971,9,61.0,1.0,61.0,1.0,sambas,,1.75,109.25
1971,9,35.0,27.0,35.0,27.0,sampang,,-6.75,113.25
1971,9,61.0,3.0,61.0,5.0,sanggau,24.98,0.25,110.25
1971,9,71.0,4.0,71.0,,sangihe talaud,,3.75,126.25
1971,9,15.0,3.0,15.0,,sarko (sarolangun bangko),24.869999,-2.25,102.75
1971,9,,,15.0,3.0,sarolangun,24.869999,-2.25,102.75
1971,9,13.0,73.0,13.0,73.0,sawah lunto,20.47,-0.75,100.75
1971,9,13.0,3.0,13.0,4.0,sawahlunto/sijunjung,21.4,-0.75,101.25
1971,9,73.0,1.0,73.0,1.0,selayar,,-5.75,120.75
1971,9,33.0,22.0,33.0,22.0,semarang,7.84,-7.25,110.75
1971,9,33.0,74.0,33.0,74.0,semarang,7.84,-7.25,110.75
1971,9,32.0,20.0,32.0,20.0,serang,14.1,-6.25,106.25
1971,9,,,14.0,5.0,siak,29.279999,0.75,101.25
1971,9,12.0,71.0,12.0,71.0,sibolga,,1.75,98.75
1971,9,73.0,14.0,73.0,14.0,sidenreng rappang,24.98,-3.75,119.75
1971,9,35.0,15.0,35.0,15.0,sidoarjo,0.0,-7.25,112.75
1971,9,53.0,9.0,53.0,10.0,sikka,,-8.25,122.25
1971,9,12.0,7.0,12.0,9.0,simalungun,20.14,2.75,99.25
1971,9,73.0,7.0,73.0,7.0,sinjai,19.53,-5.25,120.25
1971,9,61.0,5.0,61.0,7.0,sintang,27.0,0.25,112.25
1971,9,35.0,12.0,35.0,12.0,situbondo,0.0,-7.75,114.25
1971,9,34.0,4.0,34.0,4.0,sleman,0.87,-7.75,110.75
1971,9,13.0,2.0,13.0,3.0,solok,28.41,-1.25,100.75
1971,9,73.0,12.0,73.0,12.0,soppeng,17.25,-4.25,119.75
1971,9,82.0,6.0,,,sorong,35.75,-0.75,132.25
1971,9,33.0,14.0,33.0,14.0,sragen,4.5099998,-7.25,111.25
1971,9,32.0,15.0,32.0,15.0,subang,0.0,-6.25,107.75
1971,9,32.0,4.0,32.0,4.0,sukabumi,15.12,-6.75,106.75
1971,9,32.0,72.0,32.0,72.0,sukabumi,15.12,-6.75,106.75
1971,9,33.0,11.0,33.0,11.0,sukoharjo,1.2,-7.75,111.25
1971,9,53.0,1.0,53.0,,sumba barat,,-9.25,119.25
1971,9,53.0,2.0,53.0,2.0,sumba timur,0.25,-9.75,120.25
1971,9,52.0,4.0,52.0,4.0,sumbawa,4.62,-8.75,117.75
1971,9,32.0,13.0,32.0,13.0,sumedang,3.08,-6.75,107.75
1971,9,35.0,29.0,35.0,29.0,sumenep,,-6.75,114.25
1971,9,35.0,78.0,35.0,78.0,surabaya,,-6.75,112.75
1971,9,33.0,72.0,33.0,72.0,surakarta,0.87,-7.75,110.75
1971,9,63.0,9.0,63.0,9.0,tabalong,18.4,-2.25,115.25
1971,9,51.0,2.0,51.0,2.0,tabanan,0.91999996,-8.25,115.25
1971,9,73.0,5.0,73.0,5.0,takalar,,-5.25,119.25
1971,9,73.0,18.0,73.0,18.0,tana toraja,32.629997,-2.75,119.75
1971,9,13.0,4.0,13.0,5.0,tanah datar,27.59,-0.25,100.25
1971,9,63.0,1.0,63.0,1.0,tanah laut,24.99,-3.75,114.75
1971,9,32.0,19.0,32.0,19.0,tangerang,5.73,-6.25,106.75
1971,9,32.0,75.0,32.0,75.0,tangerang,5.73,-6.25,106.75
1971,9,,,18.0,2.0,tanggamus,14.92,-5.25,104.75
1971,9,12.0,72.0,12.0,72.0,tanjung balai,23.43,2.75,99.75
1971,9,15.0,5.0,,,tanjung jabung,15.25,-0.75,103.25
1971,9,,,15.0,7.0,tanjung jabung barat,5.73,-6.25,106.75
1971,9,,,15.0,6.0,tanjung jabung timur,5.73,-6.25,106.75
1971,9,12.0,2.0,12.0,3.0,tapanuli selatan,16.619999,1.75,99.25
1971,9,12.0,3.0,12.0,4.0,tapanuli tengah,,1.75,98.75
1971,9,12.0,4.0,12.0,5.0,tapanuli utara,17.939999,2.25,98.75
1971,9,63.0,5.0,63.0,5.0,tapin,19.810001,-2.75,115.25
1971,9,,,64.0,73.0,tarakan,,3.25,117.75
1971,9,32.0,8.0,32.0,8.0,tasikmalaya,20.36,-7.25,108.25
1971,9,12.0,74.0,12.0,74.0,tebing tinggi,21.97,3.25,99.25
1971,9,,,15.0,8.0,tebo,3.5099998,-7.75,112.75
1971,9,33.0,28.0,33.0,28.0,tegal,,-6.75,109.25
1971,9,33.0,76.0,33.0,76.0,tegal,,-6.75,109.25
1971,9,33.0,23.0,33.0,23.0,temanggung,4.91,-7.25,110.25
1971,9,53.0,4.0,53.0,,timor tengah selatan,0.0,-9.75,124.25
1971,9,53.0,5.0,53.0,,timor tengah utara,0.28,-9.25,124.25
1971,9,,,12.0,6.0,toba samosir,20.14,2.75,99.25
1971,9,35.0,3.0,35.0,3.0,trenggalek,5.75,-8.25,111.75
1971,9,35.0,23.0,35.0,23.0,tuban,,-6.75,112.25
1971,9,,,18.0,8.0,tulangbawang,1.58,-4.25,105.75
1971,9,35.0,4.0,35.0,4.0,tulungagung,5.62,-8.25,112.25
1971,9,73.0,71.0,73.0,71.0,ujung pandang,,-5.25,119.25
1971,9,54.0,4.0,54.0,,vikeke,1.79,-8.75,126.75
1971,9,73.0,13.0,73.0,13.0,wajo,28.689999,-4.25,120.25
1971,9,,,18.0,7.0,way kanan,10.18,-4.75,104.25
1971,9,33.0,12.0,33.0,12.0,wonogiri,1.2,-7.75,111.25
1971,9,33.0,7.0,33.0,7.0,wonosobo,4.91,-7.25,110.25
1971,9,82.0,8.0,92.0,4.0,yapen waropen,30.91,-1.75,136.75
1971,9,34.0,71.0,34.0,71.0,yogyakarta,1.6,-7.75,110.25
1971,10,11.0,5.0,,,aceh barat,18.52,4.75,96.25
1971,10,11.0,6.0,,,aceh besar,,5.75,95.25
1971,10,11.0,1.0,11.0,3.0,aceh selatan,15.93,3.25,97.25
1971,10,,,11.0,2.0,aceh singkil,,2.25,97.75
1971,10,11.0,4.0,11.0,6.0,aceh tengah,12.2300005,3.75,97.25
1971,10,11.0,2.0,11.0,4.0,aceh tenggara,23.07,3.75,97.75
1971,10,11.0,3.0,11.0,5.0,aceh timur,8.3,4.75,97.75
1971,10,11.0,8.0,,,aceh utara,7.3900003,5.25,96.75
1971,10,,,92.0,1.0,adm. mimika,,-4.75,136.25
1971,10,,,92.0,3.0,adm. paniai,27.029999,-3.25,136.75
1971,10,13.0,6.0,13.0,7.0,agam,13.2699995,-0.25,100.25
1971,10,54.0,9.0,54.0,,aileu,4.05,-8.75,125.75
1971,10,54.0,2.0,54.0,,ainaro,4.05,-8.75,125.75
1971,10,53.0,7.0,53.0,,alor,6.47,-8.25,124.25
1971,10,54.0,13.0,54.0,,ambeno,8.58,-9.25,124.25
1971,10,81.0,71.0,81.0,71.0,ambon,,-3.75,128.25
1971,10,12.0,6.0,12.0,8.0,asahan,,3.25,99.75
1971,10,,,14.0,72.0,b a t a m,,1.25,104.25
1971,10,51.0,3.0,51.0,3.0,badung,12.26,-8.25,115.25
1971,10,64.0,71.0,64.0,71.0,balikpapan,23.66,-1.25,116.75
1971,10,11.0,71.0,,,banda aceh,,5.75,95.25
1971,10,18.0,71.0,18.0,71.0,bandar lampung,18.67,-5.25,105.25
1971,10,32.0,6.0,32.0,6.0,bandung,35.379997,-6.75,107.75
1971,10,32.0,73.0,32.0,73.0,bandung,35.379997,-6.75,107.75
1971,10,,,72.0,2.0,banggai,8.95,-0.75,123.25
1971,10,16.0,7.0,16.0,7.0,bangka,,-2.25,106.25
1971,10,35.0,26.0,35.0,26.0,bangkalan,,-6.75,112.75
1971,10,51.0,6.0,51.0,6.0,bangli,,-8.25,115.75
1971,10,63.0,3.0,63.0,3.0,banjar,26.1,-3.25,114.75
1971,10,,,63.0,30.0,banjar baru,26.1,-3.25,114.75
1971,10,63.0,71.0,63.0,71.0,banjarmasin,26.1,-3.25,114.75
1971,10,33.0,4.0,33.0,4.0,banjarnegara,50.66,-7.25,109.75
1971,10,73.0,3.0,73.0,3.0,bantaeng,26.62,-5.25,119.75
1971,10,34.0,2.0,34.0,2.0,bantul,24.060001,-7.75,110.75
1971,10,33.0,2.0,33.0,2.0,banyumas,56.2,-7.25,109.25
1971,10,35.0,10.0,35.0,10.0,banyuwangi,15.0199995,-8.25,114.25
1971,10,63.0,4.0,63.0,4.0,barito kuala,21.24,-2.75,114.75
1971,10,62.0,4.0,62.0,4.0,barito selatan,16.42,-1.75,114.75
1971,10,62.0,5.0,62.0,5.0,barito utara,26.48,-0.75,114.75
1971,10,73.0,10.0,73.0,10.0,barru,16.92,-4.25,119.75
1971,10,14.0,72.0,14.0,72.0,batam,,1.25,104.25
1971,10,33.0,25.0,33.0,25.0,batang,,-6.75,109.75
1971,10,15.0,4.0,15.0,4.0,batang hari,19.42,-1.75,103.75
1971,10,54.0,6.0,54.0,,baukau,3.6200001,-8.75,126.75
1971,10,32.0,18.0,32.0,18.0,bekasi,23.5,-6.25,107.25
1971,10,16.0,8.0,16.0,8.0,belitung,,-2.75,108.25
1971,10,53.0,6.0,53.0,,belu,8.11,-9.25,124.75
1971,10,14.0,5.0,14.0,8.0,bengkalis,,1.75,101.75
1971,10,17.0,71.0,17.0,71.0,bengkulu,44.22,-3.75,102.25
1971,10,,,17.0,,bengkulu,44.22,-3.75,102.25
1971,10,17.0,2.0,17.0,2.0,bengkulu lebong,33.379997,-3.25,102.75
1971,10,17.0,1.0,17.0,1.0,bengkulu selatan,42.920002,-4.25,103.25
1971,10,17.0,3.0,17.0,3.0,bengkulu utara,30.6,-2.75,101.75
1971,10,64.0,3.0,64.0,5.0,berau,20.9,1.75,117.75
1971,10,82.0,9.0,92.0,5.0,biak numfor,,-0.75,136.25
1971,10,52.0,6.0,52.0,6.0,bima,,-8.25,118.75
1971,10,12.0,76.0,12.0,76.0,binjai,35.25,3.75,108.25
1971,10,,,11.0,10.0,bireuen,7.3900003,5.25,96.75
1971,10,71.0,73.0,71.0,,bitung,,1.25,125.25
1971,10,35.0,5.0,35.0,5.0,blitar,38.55,-8.25,112.25
1971,10,35.0,72.0,35.0,72.0,blitar,38.55,-8.25,112.25
1971,10,33.0,16.0,33.0,16.0,blora,,-6.75,111.75
1971,10,54.0,12.0,54.0,,bobonaro,6.38,-8.75,125.25
1971,10,32.0,3.0,32.0,3.0,bogor,39.65,-6.75,106.75
1971,10,32.0,71.0,32.0,71.0,bogor,39.65,-6.75,106.75
1971,10,35.0,22.0,35.0,22.0,bojonegoro,10.18,-7.25,112.25
1971,10,71.0,2.0,71.0,,bolaang mengondow,29.189999,0.75,124.25
1971,10,35.0,11.0,35.0,11.0,bondowoso,1.3,-7.75,114.25
1971,10,73.0,11.0,73.0,11.0,bone,18.53,-4.75,120.25
1971,10,33.0,9.0,33.0,9.0,boyolali,35.21,-7.75,110.25
1971,10,33.0,29.0,33.0,29.0,brebes,,-6.75,109.25
1971,10,13.0,75.0,13.0,75.0,bukittinggi,13.2699995,-0.25,100.25
1971,10,51.0,8.0,51.0,8.0,buleleng,12.26,-8.25,115.25
1971,10,64.0,4.0,64.0,,bulongan,31.16,0.25,114.75
1971,10,73.0,2.0,73.0,2.0,bulukumba,24.0,-5.25,120.25
1971,10,,,15.0,9.0,bungo,21.95,-6.75,110.75
1971,10,15.0,2.0,15.0,,bungo tebo,17.17,-1.25,102.25
1971,10,72.0,4.0,72.0,,buol toli-toli,21.16,0.75,120.75
1971,10,74.0,1.0,74.0,1.0,buton,10.17,-5.25,122.75
1971,10,32.0,9.0,32.0,9.0,ciamis,34.870003,-7.25,108.75
1971,10,32.0,5.0,32.0,5.0,cianjur,35.739998,-7.25,107.25
1971,10,33.0,1.0,33.0,1.0,cilacap,,-7.75,109.25
1971,10,,,32.0,78.0,cilegon,27.64,-6.25,106.25
1971,10,32.0,11.0,32.0,11.0,cirebon,,-6.75,108.75
1971,10,32.0,74.0,32.0,74.0,cirebon,,-6.75,108.75
1971,10,54.0,1.0,54.0,,cova lima,8.26,-9.25,125.25
1971,10,,,14.0,73.0,d u m a i,28.439999,1.75,101.25
1971,10,12.0,8.0,12.0,10.0,dairi,16.11,2.75,98.25
1971,10,12.0,10.0,12.0,12.0,deli serdang,17.05,3.75,98.75
1971,10,33.0,21.0,33.0,21.0,demak,21.95,-6.75,110.75
1971,10,51.0,71.0,51.0,71.0,denpasar,,-8.75,115.25
1971,10,,,32.0,77.0,depok,22.33,-6.25,106.75
1971,10,54.0,8.0,54.0,,dilli,4.05,-8.75,125.75
1971,10,52.0,5.0,52.0,5.0,dompu,,-8.25,118.75
1971,10,72.0,3.0,72.0,5.0,donggala,,-0.75,120.25
1971,10,53.0,10.0,53.0,11.0,ende,,-8.25,121.75
1971,10,73.0,16.0,73.0,16.0,enrekang,26.87,-3.25,120.25
1971,10,54.0,11.0,54.0,,ermera,6.38,-8.75,125.25
1971,10,82.0,5.0,,,fak-fak,25.130001,-3.75,134.75
1971,10,53.0,8.0,53.0,9.0,flores timur,12.14,-8.25,123.25
1971,10,32.0,7.0,32.0,7.0,garut,24.880001,-7.25,107.75
1971,10,51.0,4.0,51.0,4.0,gianyar,12.26,-8.25,115.25
1971,10,71.0,1.0,71.0,2.0,gorontalo,10.36,0.75,123.25
1971,10,71.0,71.0,71.0,2.0,gorontalo,10.36,0.75,123.25
1971,10,73.0,6.0,73.0,6.0,gowa,26.62,-5.25,119.75
1971,10,35.0,25.0,35.0,25.0,gresik,16.710001,-7.25,112.75
1971,10,33.0,15.0,33.0,15.0,grobogan,30.060001,-7.25,110.25
1971,10,34.0,3.0,34.0,3.0,gunung kidul,24.060001,-7.75,110.75
1971,10,81.0,4.0,81.0,,halmahera tengah,,0.25,128.25
1971,10,63.0,6.0,63.0,6.0,hulu sei selatan,22.48,-2.75,115.25
1971,10,63.0,7.0,63.0,7.0,hulu sei tengah,22.48,-2.75,115.25
1971,10,63.0,8.0,63.0,8.0,hulu sei utara,18.2,-2.25,115.25
1971,10,14.0,2.0,14.0,3.0,indragiri hilir,,-0.25,103.75
1971,10,14.0,1.0,14.0,2.0,indragiri hulu,16.03,-0.25,102.25
1971,10,32.0,14.0,32.0,14.0,indramayu,,-6.25,108.25
1971,10,31.0,74.0,31.0,74.0,jakarta barat,22.33,-6.25,106.75
1971,10,31.0,73.0,31.0,73.0,jakarta pusat,22.33,-6.25,106.75
1971,10,31.0,71.0,31.0,71.0,jakarta selatan,22.33,-6.25,106.75
1971,10,31.0,72.0,31.0,72.0,jakarta timur,22.33,-6.25,106.75
1971,10,31.0,75.0,31.0,75.0,jakarta utara,22.33,-6.25,106.75
1971,10,15.0,71.0,15.0,71.0,jambi,19.42,-1.75,103.75
1971,10,82.0,3.0,93.0,4.0,jayapura,24.189999,-2.75,139.75
1971,10,82.0,2.0,93.0,2.0,jayawijaya,19.710001,-4.25,139.75
1971,10,35.0,9.0,35.0,9.0,jember,22.49,-8.25,113.75
1971,10,51.0,1.0,51.0,1.0,jembrana,8.39,-8.25,114.75
1971,10,73.0,4.0,73.0,4.0,jeneponto,26.62,-5.25,119.75
1971,10,33.0,20.0,33.0,20.0,jepara,,-6.25,110.75
1971,10,35.0,17.0,35.0,17.0,jombang,10.18,-7.25,112.25
1971,10,14.0,4.0,14.0,6.0,kampar,16.92,0.25,101.75
1971,10,62.0,3.0,62.0,3.0,kapuas,17.4,-3.25,114.25
1971,10,61.0,6.0,61.0,,kapuas hulu,26.810001,1.25,113.25
1971,10,51.0,7.0,51.0,7.0,karang asem,,-8.25,115.75
1971,10,33.0,13.0,33.0,13.0,karanganyar,35.21,-7.75,110.25
1971,10,32.0,17.0,32.0,17.0,karawang,23.5,-6.25,107.25
1971,10,,,14.0,11.0,karimun,,1.25,103.25
1971,10,12.0,9.0,12.0,11.0,karo,23.64,3.25,98.25
1971,10,33.0,5.0,33.0,5.0,kebumen,72.06,-7.75,109.75
1971,10,35.0,6.0,35.0,6.0,kediri,29.48,-7.75,112.25
1971,10,35.0,71.0,35.0,71.0,kediri,29.48,-7.75,112.25
1971,10,33.0,24.0,33.0,24.0,kendal,,-6.75,110.25
1971,10,74.0,3.0,74.0,3.0,kendari,14.95,-3.75,122.25
1971,10,,,13.0,1.0,kepulauan mentawai,,-1.75,99.75
1971,10,14.0,3.0,14.0,10.0,kepulauan riau,19.960001,0.75,104.75
1971,10,15.0,1.0,15.0,1.0,kerinci,26.36,-2.25,101.25
1971,10,61.0,4.0,61.0,6.0,ketapang,33.9,-1.25,110.75
1971,10,33.0,10.0,33.0,10.0,klaten,24.060001,-7.75,110.75
1971,10,51.0,5.0,51.0,5.0,klungkung,,-8.25,115.75
1971,10,74.0,4.0,74.0,4.0,kolaka,17.36,-3.75,121.75
1971,10,63.0,2.0,63.0,2.0,kota baru,14.75,-2.75,116.25
1971,10,12.0,73.0,12.0,73.0,kota pematang siantar,17.039999,2.75,99.25
1971,10,62.0,1.0,62.0,1.0,kotawaringin barat,31.15,-2.25,111.75
1971,10,62.0,2.0,62.0,2.0,kotawaringin timur,25.7,-2.75,112.75
1971,10,,,14.0,1.0,kuantan sengingi,15.9,-0.25,101.75
1971,10,33.0,19.0,33.0,19.0,kudus,17.84,-6.75,111.25
1971,10,34.0,1.0,34.0,1.0,kulon progo,35.21,-7.75,110.25
1971,10,32.0,10.0,32.0,10.0,kuningan,,-6.75,108.75
1971,10,53.0,3.0,53.0,3.0,kupang,11.16,-9.75,123.75
1971,10,64.0,2.0,64.0,3.0,kutai,21.59,0.25,116.75
1971,10,,,64.0,2.0,kutai barat,33.77,-0.25,115.75
1971,10,,,64.0,4.0,kutai timur,26.36,1.25,116.75
1971,10,12.0,5.0,12.0,7.0,labuhan batu,22.36,2.25,99.75
1971,10,16.0,4.0,16.0,4.0,lahat,29.8,-3.75,103.25
1971,10,35.0,24.0,35.0,24.0,lamongan,,-6.75,112.25
1971,10,18.0,4.0,18.0,1.0,lampung barat,41.260002,-5.25,104.25
1971,10,18.0,1.0,18.0,3.0,lampung selatan,18.67,-5.25,105.25
1971,10,18.0,2.0,18.0,5.0,lampung tengah,17.5,-4.75,105.25
